precio,banos,dormitorios,superficie_total,superficie_construida,estacionamiento,latitud,longitud
410000000,3.0,5.0,465.0,252.0,0.0,-33.4564914,-70.6210055
140000000,1.0,4.0,138.0,79.0,1.0,-33.5481092,-70.5993567
304785000,3.0,4.0,428.0,140.0,0.0,-33.5192592,-70.535383
187560000,2.0,3.0,284.0,90.0,0.0,-33.4541251,-70.7683143
168022500,3.0,3.0,180.0,94.0,1.0,-33.6166667,-70.5666667
135000000,1.0,5.0,102.0,77.0,0.0,-33.429664,-70.6709099999999
60000000,1.0,2.0,,,1.0,-33.571924,-70.8046628
828055895,3.0,3.0,1100.0,1100.0,1.0,-33.6157879,-70.6978393
189000000,2.0,3.0,270.0,270.0,1.0,-33.5701643,-70.5840592
290000000,2.0,5.0,240.0,240.0,1.0,-33.3955043,-70.6750161
185000000,3.0,4.0,250.0,146.0,1.0,-33.575001,-70.815857
88900000,1.0,3.0,,,0.0,-33.4254623,-70.7395167
85000000,1.0,3.0,33.0,103.0,0.0,-33.4502275,-70.7509942
152392500,3.0,4.0,157.0,82.0,1.0,-33.7467401,-70.7463528999999
158253750,3.0,3.0,145.0,80.0,1.0,-33.3272947,-70.7459695
160000000,1.0,3.0,356.0,78.0,0.0,-33.4539148,-70.7043700999999
585734250,4.0,7.0,260.0,265.0,1.0,-33.4390223,-70.6281346
1441867500,6.0,7.0,2005.0,321.0,1.0,-33.3365534,-70.5087142
92000000,1.0,3.0,90.0,72.0,1.0,-33.7411733,-70.7413909
185000000,2.0,3.0,200.0,80.0,1.0,-33.5487452,-70.5875303999999
140000000,1.0,4.0,240.0,134.0,1.0,-33.5447369208849,-70.6740938248419
312600000,3.0,3.0,350.0,138.0,1.0,-33.5671009,-70.8329792
16000,4.0,4.0,272.0,165.0,1.0,-33.4131298,-70.5478711
100227375,1.0,3.0,352.0,107.0,0.0,-33.5863664809959,-70.6959426014243
408724500,2.0,3.0,307.0,84.0,1.0,-33.4476449074836,-70.5851225367706
100000000,1.0,3.0,88.0,75.0,0.0,-33.4694943,-70.6724986999999
240311250,3.0,3.0,301.0,72.0,1.0,-33.535852,-70.5815977
324322500,3.0,3.0,130.0,110.0,0.0,-33.4511913,-70.5969604
220000000,4.0,5.0,165.0,139.0,1.0,-33.362068,-70.7203549
194984250,3.0,4.0,117.0,99.0,0.0,-33.3528013273847,-70.6802036831421
191467500,2.0,3.0,120.0,120.0,1.0,-33.3841094,-70.7183453
363397500,4.0,4.0,177.0,150.0,1.0,-33.4605312,-70.5889485
225000000,3.0,4.0,180.0,106.0,1.0,-33.6019042,-70.5155288
103000000,1.0,3.0,171.0,60.0,1.0,-33.4775499,-70.5923861
633015000,4.0,5.0,300.0,180.0,1.0,-33.3398845,-70.5031183
498206250,2.0,4.0,5005.0,169.0,1.0,-33.628027,-70.5600951
199790475,2.0,4.0,173.0,97.0,1.0,-33.7437209,-70.7415276
226635000,3.0,4.0,180.0,133.0,1.0,-33.3516382747,-70.6794059676992
201236250,2.0,5.0,170.0,128.0,1.0,-33.4881014,-70.7599433
296970000,4.0,3.0,210.0,110.0,1.0,-33.461676,-70.5774057
159990000,2.0,3.0,184.0,72.0,1.0,-33.5016489999999,-70.5651082
859650000,4.0,6.0,1190.0,251.0,1.0,-33.4960364,-70.5270038
290327250,3.0,5.0,,220.0,1.0,-33.6101525,-70.5261993
169500000,2.0,3.0,122.0,82.0,1.0,-33.4808045,-70.6290509999999
281340000,2.0,4.0,410.0,153.0,1.0,-33.5119006,-70.6481606
150000000,1.0,3.0,150.0,80.0,0.0,-33.4695683659926,-70.6510928556756
399268350,3.0,8.0,375.0,250.0,1.0,-33.4440273,-70.6084166999999
89833425,2.0,3.0,82.0,107.0,1.0,-33.1832742,-70.6566955999999
185000000,3.0,3.0,109.0,122.0,1.0,-33.5660111999999,-70.7763425
68000000,1.0,4.0,100.0,80.0,1.0,-33.4462171,-70.7662375
160000000,2.0,3.0,110.0,110.0,0.0,-33.3507355,-70.7384283
773685000,4.0,4.0,1307.0,480.0,1.0,-33.3625598,-70.4999741
320000000,2.0,4.0,233.0,233.0,1.0,-33.4747969,-70.612808
160000000,1.0,4.0,160.0,160.0,1.0,-33.4963543,-70.5954778
69000000,1.0,1.0,60.0,60.0,0.0,-33.497552,-70.634543
180000000,2.0,7.0,320.0,280.0,1.0,-33.4174103,-70.7061954
194984250,3.0,4.0,117.0,99.0,0.0,-33.3528013273847,-70.6802036831421
363397500,3.0,4.0,631.0,133.0,0.0,-33.5434353,-70.6699293
527512500,,3.0,145.0,120.0,0.0,-33.3833864,-70.5611144
90654000,3.0,4.0,140.0,120.0,0.0,-33.549447,-70.6142451
170000000,,3.0,160.0,90.0,1.0,-33.5463182,-70.7768116
110000000,1.0,3.0,160.0,50.0,1.0,-33.3918774,-70.6491589
69000000,1.0,2.0,70.0,47.0,1.0,-33.630196,-70.6146338
155000000,1.0,3.0,170.0,70.0,1.0,-33.4700882,-70.5826627
150000000,1.0,3.0,200.0,84.0,1.0,-33.4992837,-70.6660529
200000000,1.0,5.0,348.0,84.0,1.0,-33.4064486,-70.7279375999999
402472500,4.0,4.0,380.0,240.0,1.0,-33.4503754,-70.6176405
180000000,3.0,5.0,130.0,123.0,0.0,-33.5941441,-70.7101731
152392500,1.0,5.0,278.0,106.0,0.0,-33.4080451,-70.6409583
98000000,1.0,2.0,85.0,71.0,0.0,-33.4493581,-70.7549719
119960250,2.0,4.0,200.0,88.0,1.0,-33.4380828,-70.7184574
234450000,2.0,2.0,381.0,109.0,0.0,-33.4570807,-70.6950498
97687500,1.0,2.0,70.0,59.0,1.0,-33.4849429,-70.7663136
105000000,1.0,1.0,247.0,36.0,1.0,-33.55505,-70.6378197
125000000,1.0,3.0,113.0,61.0,1.0,-33.5183563,-70.791116
135000000,3.0,6.0,152.0,159.0,0.0,-33.5257505,-70.7956581
185000000,3.0,6.0,130.0,140.0,1.0,-33.5939662,-70.5958164
128000000,1.0,3.0,153.0,60.0,1.0,-33.5483863,-70.5964779
121000000,2.0,3.0,150.0,70.0,0.0,-33.5874093,-70.5556326
84870900,1.0,2.0,139.0,66.0,1.0,-33.6136901,-70.8937134
123000000,2.0,3.0,119.0,57.0,1.0,-33.7410526,-70.7453893
104800000,2.0,3.0,112.0,88.0,1.0,-33.3913682,-70.678139
58000000,1.0,2.0,80.0,60.0,0.0,-33.6141884,-70.6221511
165000,2.0,5.0,210.0,130.0,1.0,-33.5667425,-70.5906507999999
351284250,3.0,3.0,340.0,119.0,1.0,-33.5142096,-70.5295147
3300,2.0,4.0,180.0,100.0,1.0,-33.5041325,-70.7108995
145000000,2.0,4.0,152.0,98.0,1.0,-33.5530755,-70.5809393
240000000,3.0,3.0,350.0,185.0,1.0,-33.2979563,-70.8854693
142000000,3.0,3.0,185.0,90.0,1.0,-33.6344488,-70.6742727
128947500,2.0,3.0,200.0,70.0,1.0,-33.4489435,-70.7198205999999
270000000,1.0,3.0,400.0,,1.0,-33.4878562,-70.588313
193421250,2.0,3.0,110.0,,1.0,-33.3820464,-70.7325122
77759250,1.0,3.0,161.0,55.0,1.0,-33.3852049,-70.682675
855742500,3.0,3.0,395.0,140.0,1.0,-33.3826607,-70.559969
410287500,3.0,6.0,600.0,167.0,1.0,-33.4803342,-70.5962402
99000000,2.0,3.0,90.0,75.0,1.0,-33.5709561,-70.5639662999999
145000000,2.0,3.0,192.0,118.0,0.0,-33.5852025,-70.5859031
500160000,3.0,5.0,453.0,200.0,1.0,-33.4146599,-70.5631381
761571750,9.0,5.0,5000.0,650.0,0.0,-33.6109218,-70.7908509
468900000,3.0,4.0,,,0.0,-33.3349752,-70.2880255
130000000,2.0,3.0,180.0,200.0,1.0,-33.5816738,-70.5797714
511882500,4.0,5.0,500.0,180.0,1.0,-33.5113288,-70.5286703
511882500,4.0,5.0,500.0,180.0,1.0,-33.5113288,-70.5286703
253987500,2.0,4.0,201.0,101.0,1.0,-33.5234911110038,-70.7594247356597
164115000,2.0,4.0,789.0,178.0,1.0,-33.8532082576992,-70.9511742019315
144577500,3.0,3.0,173.0,107.0,0.0,-33.3255521,-70.7464593
144577500,3.0,3.0,173.0,107.0,0.0,-33.3255521,-70.7464593
702959250,4.0,4.0,380.0,190.0,1.0,-33.419838036427,-70.5656754860017
250000000,1.0,5.0,,,1.0,-33.4922377,-70.6471072
189748200,2.0,2.0,55.0,300.0,1.0,-33.3998902,-70.6443386
75000000,1.0,2.0,180.0,34.0,1.0,-33.5852686,-70.6459765
135000000,2.0,5.0,200.0,90.0,1.0,-33.5294096651509,-70.6029111276881
135000000,2.0,4.0,170.0,89.0,1.0,-33.5634159,-70.59223
703350000,2.0,3.0,1000.0,150.0,1.0,-33.5432034,-70.583246
110000000,2.0,3.0,160.0,80.0,1.0,-33.3578286195394,-70.7476186752319
135000000,2.0,5.0,200.0,90.0,1.0,-33.5294096651509,-70.6029111276881
135000000,2.0,4.0,170.0,89.0,1.0,-33.5634159,-70.59223
339952500,2.0,3.0,227.0,146.0,1.0,-33.4351642,-70.5597464
173883750,3.0,3.0,150.0,95.0,1.0,-33.3803449,-70.7317906999999
429825000,3.0,4.0,328.0,160.0,0.0,-33.5065561,-70.5531657
367305000,3.0,4.0,319.0,181.0,0.0,-33.4804973,-70.5450892
93000000,1.0,3.0,83.0,50.0,1.0,-33.7302912,-70.7733985
207097500,3.0,3.0,184.0,104.0,1.0,-33.5753074,-70.5384996
211005000,3.0,3.0,231.0,102.0,0.0,-33.4630395,-70.8562332
234450000,3.0,3.0,153.0,105.0,1.0,-33.384986,-70.727278
134000000,3.0,4.0,95.0,78.0,1.0,-33.5748693,-70.5984752
138716250,4.0,4.0,640.0,640.0,1.0,-33.2871085,-70.8426708
302831250,3.0,4.0,330.0,125.0,1.0,-33.2200594,-70.6735116
380000000,2.0,3.0,488.0,244.0,1.0,-33.5422247,-70.6507651
190000000,3.0,6.0,345.0,143.0,1.0,-33.6258802,-70.3509973
150000000,1.0,3.0,1800.0,1800.0,1.0,-33.6874743516573,-70.5887060295898
777592500,3.0,5.0,654.0,233.0,1.0,-33.4576526,-70.6117113
468900000,2.0,4.0,300.0,,1.0,-33.409459,-70.6921656
100000000,1.0,2.0,128.0,90.0,1.0,-33.5166667,-70.7666667
65000000,1.0,2.0,120.0,67.0,1.0,-33.736788,-70.8603593
246172500,2.0,4.0,306.0,148.0,1.0,-33.5935233,-70.7112722999999
140000000,1.0,3.0,202.0,78.0,0.0,-33.4675820347068,-70.7135461123924
90000000,1.0,3.0,140.0,60.0,1.0,-33.5761376,-70.6049996
158000000,1.0,5.0,600.0,150.0,1.0,-33.60955,-70.57591
70000000,2.0,4.0,81.0,80.0,1.0,-33.6991153,-71.2165534
126055950,2.0,3.0,180.0,56.0,1.0,-33.5857641,-70.5877199999999
140000000,1.0,3.0,295.0,58.0,1.0,-33.4520884895315,-70.7333599571166
200000000,1.0,4.0,303.0,120.0,1.0,-33.6912361,-71.2125776920043
160000000,2.0,3.0,200.0,98.0,1.0,-33.6217614,-70.6853776
215000000,1.0,3.0,500.0,86.0,1.0,-33.5613467,-70.5782242
220000000,1.0,4.0,1834.0,140.0,1.0,-33.7219392,-70.5496556
215000000,1.0,3.0,500.0,86.0,1.0,-33.5613467,-70.5782242
350000000,1.0,3.0,1030.0,90.0,1.0,-33.5978062,-70.5090194
190842300,2.0,3.0,623.0,230.0,1.0,-33.7240465,-70.5448089
105000000,1.0,3.0,148.0,72.0,1.0,-33.6117442740562,-70.566980991673
95000000,2.0,3.0,95.0,80.0,1.0,-33.6127288203799,-70.5512602015747
120000000,1.0,3.0,110.0,56.0,1.0,-33.5721865,-70.5782278
194984250,3.0,4.0,169.0,125.0,1.0,-33.5958278017356,-70.5876302735107
93000000,1.0,7.0,162.0,110.0,1.0,-33.5350239581637,-70.6056795632716
130000000,2.0,3.0,139.0,62.0,1.0,-33.5486975361165,-70.5968726917877
170000000,3.0,4.0,150.0,106.0,1.0,-33.5895734,-70.5798394
100000000,1.0,2.0,110.0,94.0,1.0,-33.4691199,-70.641997
108000000,1.0,3.0,135.0,50.0,1.0,-33.32583542,-70.76693594
184000000,3.0,4.0,166.0,1321.0,1.0,-33.5762887,-70.8302166
95000000,2.0,3.0,95.0,80.0,1.0,-33.6127288203799,-70.5512602015747
350000000,1.0,3.0,1030.0,90.0,1.0,-33.5978062,-70.5090194
120000000,1.0,3.0,110.0,56.0,1.0,-33.5721865,-70.5782278
140000000,1.0,3.0,202.0,78.0,0.0,-33.4675820347068,-70.7135461123924
105000000,1.0,3.0,148.0,72.0,1.0,-33.6117442740562,-70.566980991673
331356000,2.0,3.0,892.0,165.0,1.0,-33.5592874,-70.5576868
140000000,1.0,3.0,295.0,58.0,1.0,-33.4520884895315,-70.7333599571166
130000000,2.0,3.0,139.0,62.0,1.0,-33.5486975361165,-70.5968726917877
93000000,1.0,7.0,162.0,110.0,1.0,-33.5350239581637,-70.6056795632716
1328550000,7.0,7.0,475.0,475.0,1.0,-33.3379255,-70.5380125
582217500,4.0,3.0,460.0,170.0,1.0,-33.2568556,-70.6391488
70000000,2.0,4.0,81.0,80.0,1.0,-33.6991153,-71.2165534
126055950,2.0,3.0,180.0,56.0,1.0,-33.5857641,-70.5877199999999
531420000,2.0,4.0,570.0,155.0,1.0,-33.4117233605869,-70.5431006547596
160207500,3.0,3.0,127.0,87.0,1.0,-33.3666667,-70.7333333
160000000,2.0,3.0,200.0,98.0,1.0,-33.6217614,-70.6853776
190842300,2.0,3.0,623.0,230.0,1.0,-33.7240465,-70.5448089
194984250,3.0,4.0,169.0,125.0,1.0,-33.5958278017356,-70.5876302735107
1498487175,8.0,10.0,3168.0,468.0,1.0,-33.6074518,-70.8736335999999
158000000,1.0,5.0,600.0,150.0,1.0,-33.60955,-70.57591
200000000,1.0,4.0,303.0,120.0,1.0,-33.6912361,-71.2125776920043
65000000,1.0,5.0,117.0,55.0,1.0,-33.812566,-70.737597
170000000,3.0,4.0,150.0,106.0,1.0,-33.5895734,-70.5798394
220000000,1.0,4.0,1834.0,140.0,1.0,-33.7219392,-70.5496556
107925150,1.0,3.0,90.0,53.0,1.0,-33.6142549,-70.5405286
107925150,1.0,3.0,90.0,53.0,1.0,-33.6142549,-70.5405286
90263250,2.0,4.0,120.0,100.0,1.0,-33.6772468,-70.9897885
1054634250,7.0,6.0,700.0,340.0,0.0,-33.4268579,-70.5815453
144000000,1.0,4.0,168.0,100.0,1.0,-33.3801901521028,-70.6836903572082
480231750,3.0,3.0,400.0,140.0,0.0,-33.2588123,-70.6426845
488437500,6.0,6.0,343.0,192.0,0.0,-33.4589137,-70.6448457
260000000,1.0,3.0,324.0,115.0,1.0,-33.4841693,-70.6641317
260000000,1.0,3.0,324.0,115.0,1.0,-33.4841693,-70.6641317
169000000,3.0,5.0,160.0,160.0,1.0,-33.4504221,-70.7637318
145000000,6.0,10.0,160.0,160.0,0.0,-33.4338637,-70.7320125
93500000,1.0,3.0,75.0,52.0,1.0,-33.5526722,-70.7989123999999
135000000,1.0,3.0,191.0,81.0,1.0,-33.4119816,-70.7106591
120000000,1.0,2.0,465.0,80.0,1.0,-33.730937,-70.742322
351284250,4.0,4.0,338.0,140.0,1.0,-33.3427185,-70.6708687
98000000,1.0,3.0,125.0,55.0,1.0,-33.5938205,-70.5657873
253987500,3.0,4.0,205.0,205.0,1.0,-33.4779804,-70.5469749
203190000,2.0,3.0,104.0,104.0,0.0,-33.4675977,-70.6244008
75000000,1.0,2.0,73.0,49.0,1.0,-33.3592556,-70.749286
449362500,3.0,3.0,420.0,140.0,0.0,-33.2547933,-70.6349618
418102500,3.0,3.0,350.0,122.0,0.0,-33.2606496,-70.6433461
527512500,3.0,3.0,365.0,140.0,0.0,-33.2658278,-70.6350413
644346750,4.0,4.0,485.0,181.0,0.0,-33.2643544,-70.6497431
507584250,3.0,3.0,525.0,170.0,0.0,-33.2567956,-70.62587
5438,2.0,4.0,185.0,100.0,1.0,-33.5378076,-70.6729948
79000000,2.0,3.0,85.0,70.0,1.0,-33.7302625894299,-70.7737981907379
160000000,2.0,3.0,200.0,98.0,1.0,-33.6217614,-70.6853776
110000000,1.0,2.0,218.0,86.0,1.0,-33.3779485,-70.6678692
260000000,6.0,6.0,220.0,220.0,1.0,-33.4870414,-70.7713691
135000000,2.0,4.0,162.0,128.0,1.0,-33.4471699,-70.7206468999999
98000000,1.0,3.0,,,1.0,-33.4997431,-70.7372719999999
406380000,4.0,4.0,511.0,176.0,0.0,-33.4529683,-70.822412
249884625,2.0,4.0,325.0,220.0,1.0,-33.6694935,-70.7526452
263756250,3.0,3.0,145.0,105.0,1.0,-33.351962330184,-70.671389249213
263756250,3.0,3.0,145.0,105.0,1.0,-33.351962330184,-70.671389249213
120000000,2.0,3.0,350.0,,1.0,-33.6214621,-70.5811059999999
214400000,2.0,3.0,5051.0,140.0,0.0,-33.8427957768162,-70.9433822746215
214400000,2.0,3.0,5051.0,140.0,0.0,-33.8427957768162,-70.9433822746215
85965000,2.0,4.0,162.0,107.0,0.0,-33.3708774,-70.738423
658218375,4.0,4.0,1780.0,250.0,0.0,-33.5274116,-70.5542293
115000000,1.0,3.0,160.0,78.0,0.0,-33.5201267,-70.6342684
152000000,2.0,3.0,188.0,115.0,1.0,-33.5599718,-70.7866492
1094100000,6.0,6.0,1197.0,400.0,1.0,-33.3318783,-70.52819
183652500,2.0,3.0,128.0,84.0,1.0,-33.3876838,-70.7255899
199282500,3.0,3.0,189.0,104.0,1.0,-33.3859735,-70.7276497
199282500,3.0,3.0,189.0,104.0,1.0,-33.3859735,-70.7276497
561156075,,,374.0,350.0,0.0,-33.4738072,-70.6528812999999
230000000,2.0,5.0,300.0,150.0,1.0,-33.5113804,-70.6576134
648254250,3.0,5.0,1185.0,350.0,1.0,-33.5056256,-70.7658314999999
410287500,2.0,4.0,500.0,200.0,1.0,-33.5096409,-70.6632013
363397500,4.0,4.0,450.0,140.0,1.0,-33.2105258,-70.7293756
85000000,2.0,3.0,,,1.0,-33.282709,-70.879328
295016250,2.0,2.0,706.0,160.0,1.0,-33.5251662,-70.5546536
507975000,3.0,4.0,740.0,200.0,1.0,-33.3179438,-70.6751725
150000000,1.0,2.0,200.0,90.0,1.0,-33.4811723,-70.5902169
898725000,4.0,3.0,600.0,220.0,1.0,-33.316482,-70.567556
816667500,5.0,5.0,1030.0,267.0,1.0,-33.3053685,-70.6602235
527512500,4.0,5.0,470.0,173.0,1.0,-33.3814345,-70.6120354
95000000,1.0,3.0,128.0,70.0,1.0,-33.600429,-70.8779989
200000000,3.0,4.0,115.0,84.0,1.0,-33.5664672,-70.5873209
55000000,1.0,2.0,49.0,,1.0,-33.4936026,-70.7338692
115036800,1.0,3.0,55.0,55.0,1.0,-33.4030216575512,-70.7206105323242
115036800,1.0,3.0,55.0,55.0,1.0,-33.4030216575512,-70.7206105323242
63106125,1.0,2.0,60.0,54.0,1.0,-33.5866154,-70.5990212
840112500,3.0,5.0,2750.0,259.0,1.0,-33.3599988,-70.4823918
367305000,3.0,4.0,450.0,150.0,1.0,-33.2067372,-70.7287714
75000000,2.0,3.0,,,0.0,-33.68413,-71.21361
355582500,,,300.0,,0.0,-33.68413,-71.21361
65000000,1.0,4.0,,75.0,0.0,-33.68413,-71.21361
120000000,1.0,3.0,120.0,120.0,0.0,-33.4682697,-70.6440992
239900000,2.0,3.0,95.0,105.0,1.0,-33.5281753999999,-70.5585893
488437500,2.0,3.0,316.0,118.0,1.0,-33.423845607904,-70.5978865872802
153000000,3.0,3.0,120.0,69.0,1.0,-33.3810915,-70.7325619
87000000,2.0,3.0,85.0,77.0,1.0,-33.6106107,-70.5523941
57948225,1.0,1.0,21.0,21.0,0.0,-33.4525323,-70.6308564
57948225,1.0,1.0,21.0,21.0,0.0,-33.4525323,-70.6308564
239900000,2.0,3.0,95.0,105.0,1.0,-33.5281753999999,-70.5585893
781500000,14.0,,1790.0,450.0,0.0,-33.4813129,-70.5848111
177869400,2.0,3.0,200.0,94.0,1.0,-33.5334121,-70.5677739
468900000,4.0,5.0,700.0,160.0,0.0,-33.211227,-70.727362
386842500,3.0,4.0,329.0,155.0,1.0,-33.4606232,-70.6179186
488437500,2.0,3.0,316.0,118.0,1.0,-33.423845607904,-70.5978865872802
153000000,3.0,3.0,120.0,69.0,1.0,-33.3810915,-70.7325619
355582500,3.0,4.0,279.0,116.0,0.0,-33.4966539,-70.5560225
425917500,4.0,4.0,360.0,140.0,0.0,-33.2629012,-70.6348378
250000000,2.0,5.0,492.0,198.0,1.0,-33.492788,-70.6472972
728748750,3.0,4.0,422.0,165.0,1.0,-33.3447279,-70.5412041
135004125,2.0,3.0,100.0,78.0,1.0,-33.5520020466867,-70.6750867757043
89130075,2.0,3.0,271.0,89.0,1.0,-33.7286849,-70.7780835
120000000,2.0,3.0,123.0,60.0,1.0,-33.5457885,-70.5870322
168022500,1.0,2.0,250.0,113.0,0.0,-33.5054421721963,-70.6275703716631
,,,,,0.0,,
135199500,2.0,3.0,162.0,80.0,0.0,-33.4782752,-70.7360205
260000000,2.0,4.0,290.0,105.0,1.0,-33.4239965,-70.5346759
125040000,2.0,3.0,116.0,65.0,1.0,-33.7368538,-70.7480664
150000000,1.0,2.0,116.0,77.0,1.0,-33.6032926,-70.6848146
152001750,4.0,4.0,172.0,90.0,1.0,-33.3612853,-70.7095461999999
976875000,4.0,4.0,1900.0,326.0,1.0,-33.4940238,-70.5348938
722887500,4.0,3.0,860.0,175.0,1.0,-33.2577722564551,-70.6191029655761
190000000,1.0,3.0,200.0,50.0,1.0,-33.42443926,-70.53119123
250000000,1.0,3.0,200.0,50.0,1.0,-33.4261727,-70.5338732
166000000,2.0,3.0,83.0,80.0,1.0,-33.45593724,-70.60936176
92000000,1.0,4.0,80.0,80.0,1.0,-33.6276873,-70.5842299
742034250,5.0,6.0,603.0,234.0,1.0,-33.34020894,-70.49600601
260000000,2.0,4.0,290.0,105.0,1.0,-33.4239965,-70.5346759
683812500,4.0,5.0,600.0,235.0,1.0,-33.25661841,-70.62654591
114489750,1.0,3.0,92.0,92.0,1.0,-33.55632,-70.6010599999999
257113500,2.0,7.0,170.0,152.0,1.0,-33.41261861,-70.53931832
185000000,2.0,9.0,217.0,217.0,0.0,-33.42810894,-70.65557618
840112500,5.0,5.0,811.0,350.0,1.0,-33.4503313218164,-70.5261284332519
245000000,,,1000.0,1000.0,0.0,-33.6019042,-70.5155288
92000000,1.0,2.0,69.0,52.0,1.0,-33.35457113,-70.72000265
120000000,1.0,3.0,120.0,75.0,0.0,-33.40248919,-70.67563891
112000000,2.0,3.0,149.0,59.0,1.0,-33.54563771,-70.78081369
97000000,1.0,3.0,83.0,76.0,1.0,-33.56734,-70.702
543142500,3.0,3.0,560.0,220.0,1.0,-33.4521295,-70.5285226
155000000,3.0,3.0,140.0,115.0,1.0,-33.5820291,-70.5854258
559436775,4.0,3.0,300.0,130.0,1.0,-33.4534316,-70.5979486
722887500,4.0,3.0,860.0,175.0,1.0,-33.2577722564551,-70.6191029655761
180000000,3.0,5.0,250.0,150.0,1.0,-33.4238498,-70.7072105
1230862500,7.0,5.0,3920.0,401.0,1.0,-33.23978594,-70.68708288
255000000,2.0,3.0,6214.0,152.0,1.0,-33.8394788839457,-70.6398639641357
255000000,2.0,3.0,6214.0,152.0,1.0,-33.8394788839457,-70.6398639641357
158253750,3.0,4.0,180.0,94.0,1.0,-33.3224184,-70.7556659
726795000,4.0,4.0,275.0,255.0,1.0,-33.26287684,-70.62007427
1152712500,,,1960.0,1960.0,0.0,-33.4733492,-70.5248567
255000000,2.0,3.0,6214.0,152.0,1.0,-33.8394788839457,-70.6398639641357
87000000,1.0,3.0,128.0,66.0,1.0,-33.57311393,-70.5679293
984690000,5.0,6.0,1020.0,250.0,1.0,-33.4118859036303,-70.5146151931152
540000000,6.0,27.0,651.0,651.0,0.0,-33.42788438,-70.65563716
306973200,2.0,4.0,480.0,132.0,1.0,-33.5475287,-70.6661853
531420000,5.0,5.0,500.0,230.0,1.0,-33.4991237,-70.5602448
241874250,3.0,3.0,157.0,105.0,1.0,-33.5112941,-70.5475369
200000000,2.0,3.0,138.0,138.0,0.0,-33.5259673,-70.6629452
566587500,4.0,4.0,351.0,220.0,1.0,-33.44456891,-70.62418634
1152712500,,,1960.0,1960.0,0.0,-33.4733492,-70.5248567
240000000,1.0,3.0,259.0,45.0,1.0,-33.53949887,-70.58426142
140279250,3.0,4.0,168.0,115.0,1.0,-33.6119978,-70.8969611
409896750,3.0,4.0,361.0,122.0,1.0,-33.4642497,-70.5905456999999
166000000,2.0,3.0,83.0,80.0,1.0,-33.45593724,-70.60936176
190000000,3.0,3.0,190.0,125.0,1.0,-33.50280898,-70.72230047
116834250,2.0,3.0,145.0,66.0,1.0,-33.613778,-70.8874496999999
135000000,1.0,2.0,5800.0,100.0,0.0,-33.6405276,-70.3535867
699442500,6.0,6.0,490.0,400.0,1.0,-33.4590837,-70.5987307
132464250,2.0,5.0,146.0,85.0,1.0,-33.6418258,-70.68987833
738517500,5.0,6.0,603.0,234.0,1.0,-33.34044346,-70.49607074
145000000,2.0,6.0,172.0,102.0,0.0,-33.4719582,-70.6386154
559436775,4.0,3.0,300.0,130.0,1.0,-33.4534316,-70.5979486
99000000,2.0,5.0,80.0,60.0,1.0,-33.36520614,-70.50810921
171539250,2.0,5.0,210.0,115.0,1.0,-33.532896,-70.6540145
171539250,2.0,5.0,210.0,115.0,1.0,-33.532896,-70.6540145
171539250,2.0,5.0,210.0,115.0,1.0,-33.532896,-70.6540145
280000000,8.0,11.0,520.0,400.0,0.0,-33.59592575,-70.70049763
97000000,1.0,3.0,83.0,76.0,1.0,-33.56734,-70.702
679905000,6.0,6.0,5150.0,360.0,1.0,-33.2443587245918,-70.7070006576721
300135075,1.0,,80.0,80.0,0.0,-33.4603641,-70.5891188
320024250,3.0,5.0,404.0,129.0,1.0,-33.3453135,-70.6704156
300135075,1.0,,80.0,80.0,0.0,-33.4603641,-70.5891188
1164395925,6.0,6.0,1300.0,350.0,1.0,-33.4070224,-70.5191048
107456250,1.0,3.0,164.0,71.0,1.0,-33.4377968,-70.6504451
152001750,4.0,4.0,172.0,90.0,1.0,-33.3612853,-70.7095461999999
170000000,2.0,3.0,497.0,100.0,1.0,-33.60955,-70.57591
350000000,1.0,5.0,716.0,136.0,1.0,-33.5089026,-70.5782948
158253750,3.0,4.0,180.0,94.0,1.0,-33.3224184,-70.7556659
1555185000,9.0,12.0,4000.0,600.0,1.0,-33.45263515,-70.52764177
134261700,2.0,3.0,243.0,100.0,1.0,-33.5499321,-70.6788195
165170025,2.0,5.0,146.0,146.0,1.0,-33.5408489,-70.7886532
116834250,2.0,3.0,145.0,66.0,1.0,-33.613778,-70.8874496999999
984650925,5.0,6.0,1020.0,250.0,1.0,-33.4118859036303,-70.5146151931152
87000000,1.0,3.0,62.0,54.0,1.0,-33.58328386,-70.55736959
781500000,3.0,4.0,720.0,175.0,1.0,-33.3994466166605,-70.5466304534423
683812500,4.0,5.0,600.0,235.0,1.0,-33.25661841,-70.62654591
409896750,3.0,4.0,361.0,122.0,1.0,-33.4642497,-70.5905456999999
128947500,1.0,2.0,230.0,36.0,1.0,-33.51371884,-70.77627232
87918750,2.0,2.0,47.0,45.0,0.0,-33.42983065,-70.66775084
150000000,1.0,2.0,116.0,77.0,1.0,-33.6032926,-70.6848146
220000000,2.0,5.0,450.0,182.0,1.0,-33.4297657,-70.7055936
390359250,4.0,5.0,259.0,140.0,1.0,-33.3643724343606,-70.4955743951538
820575000,,2.0,428.0,1248.0,0.0,-33.4349631,-70.654285
859650000,4.0,5.0,350.0,240.0,1.0,-33.39878329,-70.54238373
150000000,2.0,5.0,500.0,300.0,0.0,-33.39906,-70.6789709999999
